KBHM,1,12,1,VMC_ADR_31_AAR_42_TOT_73_Rwy_Ar_6_36_Dp_18_24
KBHM,2,12,1,VMC_ADR_42_AAR_42_TOT_84_Rwy_Ar_6_36_Dp_6_36
KBHM,2,16,1,VMC_ADR_42_AAR_31_TOT_73_Rwy_Ar_18_24_Dp_6_36
KBHM,3,11,1,VMC_ADR_42_AAR_38_TOT_80_Rwy_Ar_6_36_Dp_6_36
KBHM,3,12,1,VMC_ADR_42_AAR_42_TOT_84_Rwy_Ar_6_36_Dp_6_36
KBHM,3,17,1,IMC_ADR_42_AAR_42_TOT_84_Rwy_Ar_6_36_Dp_6_36
KBNA,1,0,1,VMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBNA,2,0,1,VMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_20C_20L_20R_Dp_20C_20L_20R
KBNA,3,12,1,VMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBNA,3,15,1,IMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBNA,3,16,1,VMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBNA,3,20,1,IMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBNA,4,1,1,VMC_ADR_60_AAR_72_TOT_132_Rwy_Ar_2C_2L_2R_Dp_2C_2L_2R
KBOS,1,0,1,VMC_ADR_50_AAR_32_TOT_82_Rwy_Ar_27_Dp_22L_22R
KBOS,1,2,1,IMC_ADR_50_AAR_32_TOT_82_Rwy_Ar_27_Dp_22L_22R
KBOS,1,3,1,VMC_ADR_50_AAR_32_TOT_82_Rwy_Ar_27_Dp_22L_22R
KBOS,1,10,1,VMC_ADR_44_AAR_34_TOT_78_Rwy_Ar_33L_Dp_33L
KBOS,1,11,1,VMC_ADR_36_AAR_34_TOT_70_Rwy_Ar_33L_Dp_33L
KBOS,1,12,1,VMC_ADR_44_AAR_34_TOT_78_Rwy_Ar_33L_33R_Dp_27
KBOS,1,20,1,VMC_ADR_36_AAR_44_TOT_80_Rwy_Ar_27_32_Dp_33L
KBOS,2,0,1,VMC_ADR_44_AAR_34_TOT_78_Rwy_Ar_33L_Dp_27_33L
KBOS,2,11,1,VMC_ADR_50_AAR_34_TOT_84_Rwy_Ar_27_Dp_22L_22R
KBOS,2,12,1,VMC_ADR_50_AAR_59_TOT_109_Rwy_Ar_22L_27_Dp_22L_22R
KBOS,3,3,1,VMC_ADR_44_AAR_46_TOT_90_Rwy_Ar_22L_Dp_15R
KBOS,3,4,1,VMC_ADR_36_AAR_30_TOT_66_Rwy_Ar_22L_Dp_15R
KBOS,3,11,1,VMC_ADR_50_AAR_34_TOT_84_Rwy_Ar_27_Dp_22L_22R
KBOS,3,12,1,VMC_ADR_50_AAR_59_TOT_109_Rwy_Ar_22L_27_Dp_22L_22R
KBUF,1,0,1,VMC_ADR_38_AAR_38_TOT_76
KBUF,1,16,1,IMC_ADR_38_AAR_38_TOT_76
KBUF,1,18,1,VMC_ADR_38_AAR_38_TOT_76
KBUF,2,5,1,IMC_ADR_38_AAR_38_TOT_76
KBUF,2,13,1,VMC_ADR_38_AAR_38_TOT_76
KBUF,2,15,1,IMC_ADR_38_AAR_38_TOT_76
KBUF,3,0,1,VMC_ADR_38_AAR_38_TOT_76
KBUF,3,2,1,IMC_ADR_38_AAR_38_TOT_76
KBUF,3,3,1,VMC_ADR_38_AAR_38_TOT_76
KBUR,1,0,1,IMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,5,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,10,1,IMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,11,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,12,1,IMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,19,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,22,1,IMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,1,23,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,2,0,1,IMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,2,1,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_8_15_Dp_8_15
KBUR,3,14,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_8_15_Dp_8_15
KBUR,3,15,1,VMC_ADR_42_AAR_42_TOT_84_Rwy_Ar_8_15_Dp_8_15
KBWI,1,0,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_33L_33R_Dp_28_33R
KBWI,1,10,1,VMC_ADR_37_AAR_37_TOT_74_Rwy_Ar_33L_33R_Dp_28_33R
KBWI,1,11,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_33L_33R_Dp_28_33R
KBWI,2,11,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_33L_Dp_28_33R
KBWI,3,11,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_33L_33R_Dp_28_33R
KCLE,1,0,1,VMC_ADR_43_AAR_43_TOT_86_Rwy_Ar_24R_Dp_24L
KCLE,1,11,1,VMC_ADR_45_AAR_43_TOT_88_Rwy_Ar_24R_Dp_24L
KCLE,2,18,1,VMC_ADR_45_AAR_42_TOT_87_Rwy_Ar_24R_Dp_24L
KCLE,2,19,1,VMC_ADR_43_AAR_43_TOT_86_Rwy_Ar_24R_Dp_24L
KCLE,3,3,1,IMC_ADR_43_AAR_43_TOT_86_Rwy_Ar_24R_Dp_24L
KCLE,3,4,1,VMC_ADR_43_AAR_43_TOT_86_Rwy_Ar_24R_Dp_24L
KCLE,3,11,1,VMC_ADR_41_AAR_41_TOT_82_Rwy_Ar_24R_Dp_24R
KCLE,3,12,1,IMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_24R_Dp_24R
KCLE,3,13,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_24R_Dp_24R
KCLE,3,22,1,VMC_ADR_40_AAR_40_TOT_80_Rwy_Ar_24R_Dp_24L
KCLT,1,0,1,VMC_ADR_67_AAR_80_TOT_147_Rwy_Ar_36C_36L_36R_Dp_36C_36R
KCLT,1,4,1,VMC_ADR_25_AAR_35_TOT_60_Rwy_Ar_5_Dp_5
KCLT,1,10,1,VMC_ADR_28_AAR_35_TOT_63_Rwy_Ar_23_Dp_23
KCLT,1,11,1,VMC_ADR_35_AAR_35_TOT_70_Rwy_Ar_23_Dp_23
KCLT,1,12,1,VMC_ADR_80_AAR_96_TOT_176_Rwy_Ar_18C_18R_23_Dp_18C_18L
KCLT,2,4,1,VMC_ADR_25_AAR_35_TOT_60_Rwy_Ar_23_Dp_23
KCLT,2,10,1,VMC_ADR_28_AAR_35_TOT_63_Rwy_Ar_23_Dp_23
KCLT,2,11,1,VMC_ADR_35_AAR_35_TOT_70_Rwy_Ar_23_Dp_23
KCLT,2,12,1,VMC_ADR_80_AAR_96_TOT_176_Rwy_Ar_18C_18R_23_Dp_18C_18L
KCLT,3,4,1,VMC_ADR_25_AAR_35_TOT_60_Rwy_Ar_23_Dp_23
KCLT,3,11,1,VMC_ADR_25_AAR_37_TOT_60_Rwy_Ar_23_Dp_23
KCLT,3,12,1,VMC_ADR_80_AAR_96_TOT_176_Rwy_Ar_18C_18R_23_Dp_18C_18L
KCLT,4,0,1,VMC_ADR_77_AAR_80_TOT_157_Rwy_Ar_18R_23_Dp_18C_18L
KCLT,4,2,1,IMC_ADR_77_AAR_80_TOT_157_Rwy_Ar_18R_23_Dp_18C_18L
KCLT,4,4,1,VMC_ADR_25_AAR_35_TOT_60_Rwy_Ar_23_Dp_23
KCVG,1,0,1,VMC_ADR_64_AAR_112_TOT_176_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,1,12,1,VMC_ADR_72_AAR_108_TOT_180_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,2,0,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_18C_18L_Dp_18C_18L_27
KCVG,2,3,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_9_18C_27_36R_Dp_27_36C
KCVG,2,11,1,VMC_ADR_81_AAR_90_TOT_171_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,2,12,1,VMC_ADR_72_AAR_108_TOT_180_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,2,17,1,VMC_ADR_72_AAR_108_TOT_180_Rwy_Ar_36C_36L_36R_Dp_27_36C_36R
KCVG,2,18,1,VMC_ADR_72_AAR_108_TOT_180_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,2,20,1,VMC_ADR_72_AAR_108_TOT_180_Rwy_Ar_36C_36L_36R_Dp_27_36C_36R
KCVG,2,22,1,VMC_ADR_78_AAR_96_TOT_174_Rwy_Ar_36C_36R_Dp_27_36C_36R
KCVG,2,23,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_36C_36R_Dp_27_36C_36R
KCVG,3,3,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_9_18C_27_36R_Dp_27_36C
KCVG,3,12,1,VMC_ADR_64_AAR_112_TOT_176_Rwy_Ar_18C_18L_18R_Dp_18C_18L_27
KCVG,3,23,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_18C_18L_Dp_18C_18L_27
KCVG,4,2,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_9_18C_27_36C_36R_Dp_27_36C
KCVG,4,3,1,VMC_ADR_84_AAR_84_TOT_168_Rwy_Ar_9_18C_18L_18R_27_36R_Dp_27_36C
KDAL,1,0,1,VMC_ADR_30_AAR_31_TOT_60_Rwy_Ar_13L_13R_Dp_13L_13R
KDAL,1,1,1,VMC_ADR_30_AAR_30_TOT_60_Rwy_Ar_13L_13R_Dp_13L_13R
KDAL,2,16,1,IMC_ADR_30_AAR_36_TOT_66_Rwy_Ar_31L_31R_Dp_31L_31R
KDAL,2,18,1,VMC_ADR_30_AAR_36_TOT_66_Rwy_Ar_31L_31R_Dp_31L_31R
KDAY,1,0,1,VMC_ADR_45_AAR_45_TOT_90_Rwy_Ar_18_24L_24R_Dp_18_24L_24R
KDAY,1,11,1,VMC_ADR_47_AAR_58_TOT_105_Rwy_Ar_18_24L_24R_Dp_18_24L_24R
KDAY,3,11,1,VMC_ADR_48_AAR_53_TOT_101_Rwy_Ar_18_24L_24R_Dp_18_24L_24R
KDAY,3,12,1,VMC_ADR_47_AAR_45_TOT_92_Rwy_Ar_18_24L_24R_Dp_18_24L_24R
KDCA,1,0,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_1_Dp_1
KDCA,2,1,1,VMC_ADR_36_AAR_34_TOT_70_Rwy_Ar_19_Dp_1
KDCA,2,2,1,VMC_ADR_36_AAR_32_TOT_68_Rwy_Ar_19_Dp_1
KDCA,2,23,1,VMC_ADR_36_AAR_35_TOT_68_Rwy_Ar_19_Dp_1
KDCA,3,0,1,VMC_ADR_36_AAR_32_TOT_68_Rwy_Ar_19_Dp_1
KDCA,3,11,1,VMC_ADR_36_AAR_36_TOT_72_Rwy_Ar_1_Dp_1
KDEN,1,0,1,VMC_ADR_76_AAR_152_TOT_228_Rwy_Ar_16L_16R_35L_35R_Dp_8_25
KDEN,1,1,1,VMC_ADR_114_AAR_134_TOT_248_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,1,2,1,VMC_ADR_152_AAR_114_TOT_266_Rwy_Ar_34R_35L_35R_Dp_8_25_34L_34R
KDEN,1,3,1,VMC_ADR_124_AAR_114_TOT_238_Rwy_Ar_16L_16R_17R_Dp_25_34L_34R
KDEN,1,4,1,VMC_ADR_152_AAR_114_TOT_266_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,1,13,1,VMC_ADR_143_AAR_120_TOT_263_Rwy_Ar_16L_16R_25_26_Dp_8_17L_17R_25
KDEN,1,14,1,VMC_ADR_115_AAR_130_TOT_245_Rwy_Ar_34R_35L_35R_Dp_17L_17R_25
KDEN,1,15,1,VMC_ADR_124_AAR_114_TOT_238_Rwy_Ar_34R_35L_35R_Dp_8_25
KDEN,1,16,1,VMC_ADR_76_AAR_114_TOT_190_Rwy_Ar_34R_35L_35R_Dp_8_25
KDEN,1,17,1,VMC_ADR_96_AAR_114_TOT_210_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R
KDEN,1,18,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R
KDEN,1,19,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_7_16L_17R_Dp_8_17L_17R
KDEN,1,21,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_7_16L_16R_Dp_8_17L_17R
KDEN,1,22,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R
KDEN,1,23,1,VMC_ADR_114_AAR_124_TOT_238_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R
KDEN,2,0,1,VMC_ADR_114_AAR_152_TOT_266_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R
KDEN,2,1,1,VMC_ADR_124_AAR_124_TOT_248_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,2,2,1,VMC_ADR_143_AAR_114_TOT_257_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R
KDEN,2,3,1,VMC_ADR_114_AAR_143_TOT_257_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R
KDEN,2,4,1,VMC_ADR_152_AAR_152_TOT_304_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R_25
KDEN,2,13,1,VMC_ADR_143_AAR_120_TOT_263_Rwy_Ar_16L_16R_25_26_Dp_17L_17R_25
KDEN,2,14,1,VMC_ADR_114_AAR_134_TOT_248_Rwy_Ar_16L_16R_25_26_Dp_17L_17R_25
KDEN,2,15,1,VMC_ADR_143_AAR_124_TOT_267_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R
KDEN,2,16,1,VMC_ADR_114_AAR_152_TOT_266_Rwy_Ar_7_16L_16R_17R_Dp_8_17L_17R
KDEN,2,17,1,VMC_ADR_124_AAR_134_TOT_258_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,2,18,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_34R_35L_35R_Dp_8_25_34L_34R
KDEN,2,19,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_34R_35L_35R_Dp_8_25_34L
KDEN,2,21,1,VMC_ADR_86_AAR_124_TOT_210_Rwy_Ar_16L_16R_35L_35R_Dp_8_25
KDEN,2,22,1,VMC_ADR_76_AAR_152_TOT_228_Rwy_Ar_16L_16R_35L_35R_Dp_8_25
KDEN,3,1,1,VMC_ADR_95_AAR_134_TOT_229_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,3,2,1,VMC_ADR_152_AAR_114_TOT_266_Rwy_Ar_16L_16R_17R_Dp_8_17L_17R_25
KDEN,3,3,1,VMC_ADR_76_AAR_152_TOT_228_Rwy_Ar_16L_16R_35L_35R_Dp_8_25
KDEN,3,4,1,VMC_ADR_76_AAR_114_TOT_190_Rwy_Ar_16L_16R_17R_Dp_8_25
KDEN,3,12,1,VMC_ADR_96_AAR_114_TOT_210_Rwy_Ar_34R_35L_35R_Dp_8_34L_34R
KDEN,3,13,1,VMC_ADR_105_AAR_124_TOT_229_Rwy_Ar_26_34R_35L_35R_Dp_34L_34R
KDEN,3,14,1,VMC_ADR_114_AAR_152_TOT_266_Rwy_Ar_26_34R_35L_35R_Dp_25_34L_34R
KDEN,3,17,1,VMC_ADR_143_AAR_124_TOT_267_Rwy_Ar_34R_35L_35R_Dp_8_25_34L_34R
KDEN,3,18,1,VMC_ADR_124_AAR_114_TOT_238_Rwy_Ar_34R_35L_35R_Dp_25_34L_34R
KDEN,3,19,1,VMC_ADR_106_AAR_114_TOT_220_Rwy_Ar_34R_35L_35R_Dp_8_25_34R
KDEN,3,20,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_34R_35L_35R_Dp_8_25_34R
KDEN,3,21,1,VMC_ADR_76_AAR_114_TOT_190_Rwy_Ar_26_35L_35R_Dp_25_34R
KDEN,3,22,1,VMC_ADR_133_AAR_114_TOT_247_Rwy_Ar_34R_35L_35R_Dp_8_25_34L_34R
KDEN,3,23,1,VMC_ADR_86_AAR_152_TOT_238_Rwy_Ar_26_34R_35L_35R_Dp_25_34L_34R
KDEN,4,0,1,VMC_ADR_114_AAR_152_TOT_266_Rwy_Ar_26_34R_35L_35R_Dp_25_34L_34R
KDEN,4,1,1,VMC_ADR_114_AAR_124_TOT_238_Rwy_Ar_34R_35L_35R_Dp_25_34L_34R
KDEN,4,2,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_34R_35L_35R_Dp_25_34L_34R
KDEN,4,3,1,VMC_ADR_114_AAR_134_TOT_248_Rwy_Ar_34R_35L_35R_Dp_25_34L_34R
KDEN,4,4,1,VMC_ADR_114_AAR_114_TOT_228_Rwy_Ar_34R_35L_35R_Dp_25_34L_34R
KDFW,1,0,1,VMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_13R_17C_17L_18R_Dp_13L_17R_18L
KDFW,1,13,1,VMC_ADR_90_AAR_100_TOT_190_Rwy_Ar_13R_17L_18R_Dp_17R_18L
KDFW,1,14,1,VMC_ADR_90_AAR_98_TOT_188_Rwy_Ar_13R_17C_17L_18L_Dp_17R_18L
KDFW,1,15,1,VMC_ADR_90_AAR_118_TOT_208_Rwy_Ar_13R_17C_17L_18R_Dp_17R_18L
KDFW,1,16,1,VMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_13R_17C_17L_18R_Dp_17R_18L
KDFW,2,11,1,VMC_ADR_90_AAR_118_TOT_208_Rwy_Ar_13R_17C_18R_Dp_17R_18L
KDFW,2,12,1,VMC_ADR_90_AAR_90_TOT_180_Rwy_Ar_13R_17C_18R_Dp_17R_18L
KDFW,2,14,1,VMC_ADR_90_AAR_98_TOT_188_Rwy_Ar_13R_17C_17L_18L_Dp_17R_18R
KDFW,2,15,1,IMC_ADR_80_AAR_114_TOT_194_Rwy_Ar_13R_17C_17L_18R_Dp_17R_18L
KDFW,2,16,1,IMC_ADR_88_AAR_114_TOT_202_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,17,1,IMC_ADR_90_AAR_114_TOT_204_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,18,1,VMC_ADR_90_AAR_104_TOT_194_Rwy_Ar_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,19,1,VMC_ADR_90_AAR_104_TOT_194_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,20,1,VMC_ADR_90_AAR_114_TOT_204_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,21,1,VMC_ADR_90_AAR_124_TOT_214_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,2,22,1,VMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,5,1,IMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,8,1,VMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,12,1,VMC_ADR_90_AAR_100_TOT_190_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,13,1,VMC_ADR_90_AAR_90_TOT_180_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,15,1,VMC_ADR_90_AAR_100_TOT_190_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDFW,3,16,1,VMC_ADR_90_AAR_126_TOT_216_Rwy_Ar_31R_35C_35R_36L_Dp_31L_35L_36R
KDTW,1,0,1,VMC_ADR_92_AAR_72_TOT_164_Rwy_Ar_21L_22R_Dp_21R_22L
KDTW,1,16,1,VMC_ADR_68_AAR_72_TOT_140_Rwy_Ar_21L_22L_Dp_21R
